,timestamp,category,state,customer,product,scaled_price,rating
10331212,2018-01-16 12:05:27,7,22,36932,24450,-0.5279898332127652,1
10332420,2018-04-11 12:04:25,7,22,93056,24450,-0.5279898332127652,0
10333779,2017-11-24 10:28:01,7,22,38657,24450,-0.5279898332127652,1
10334534,2017-12-25 21:22:03,7,22,36932,24450,-0.5279898332127652,1
10334836,2017-06-06 13:39:18,7,22,81687,24450,-0.5279898332127652,1
10334987,2018-01-22 22:31:53,7,22,79078,24450,-0.5279898332127652,0
10335138,2017-12-13 11:08:08,7,22,82597,24450,-0.5279898332127652,0
10335591,2017-12-08 09:38:19,7,22,17976,28008,0.1347139205022238,0
10335742,2018-04-11 22:40:53,7,22,45992,28008,0.1347139205022238,1
10337252,2018-04-23 07:28:21,7,22,20188,28008,0.1347139205022238,1
10337403,2017-11-08 17:08:56,7,22,62834,8505,-0.18338388128097088,1
10337554,2017-11-24 10:38:00,7,22,45589,8505,-0.18338388128097088,0
10338007,2018-03-31 17:15:42,7,22,17031,8505,-0.13036758098377177,0
10338309,2017-04-03 10:26:43,7,22,6377,8505,-0.23640018157817,1
10339215,2018-02-05 12:04:33,7,22,2673,8505,-0.13036758098377177,1
10339819,2017-07-12 21:28:27,7,22,37205,8505,-0.18338388128097088,0
10345557,2018-01-31 22:38:08,7,22,75024,13769,-0.13036758098377177,0
10346010,2018-07-22 10:28:14,7,22,16900,17166,-0.024334980389373543,1
10346916,2018-01-25 15:32:04,7,22,59322,17166,-0.07735128068657265,1
10348124,2018-04-15 14:44:29,7,22,32670,17166,-0.07735128068657265,0
10348728,2017-10-24 23:15:14,7,22,19962,17166,-0.13036758098377177,1
10349634,2018-04-01 21:42:34,7,22,18661,17166,-0.07735128068657265,0
10352050,2017-12-22 22:02:12,7,22,5874,21365,-0.024334980389373543,0
10352201,2018-06-24 09:57:00,7,22,89023,21365,0.08169762020502468,0
10353107,2017-12-05 14:49:41,7,22,22359,21365,-0.024334980389373543,0
10354315,2017-09-14 13:18:21,7,22,66282,17422,-0.13036758098377177,0
10354617,2018-01-25 15:32:04,7,22,59322,17422,-0.07735128068657265,1
10355372,2018-01-16 12:05:27,7,22,36932,17422,-0.13036758098377177,1
10355523,2017-09-25 19:58:46,7,22,57455,17422,-0.13036758098377177,0
10355825,2017-09-16 14:51:37,7,22,84278,17422,-0.13036758098377177,0
10355976,2018-02-04 15:39:37,7,22,86542,17422,-0.07735128068657265,1
10356429,2018-04-10 21:43:09,7,22,91561,17422,-0.07735128068657265,1
10358090,2018-02-11 23:05:12,7,22,89934,7327,0.1347139205022238,0
10359902,2018-05-23 22:55:00,7,22,4140,10393,0.3997954219882194,1
10362922,2017-05-16 12:28:32,7,22,34986,28492,-0.18338388128097088,1
10363073,2017-05-16 12:28:32,7,22,34986,28492,-0.18338388128097088,0
10364281,2018-04-11 22:40:53,7,22,45992,29012,0.3997954219882194,1
10365187,2017-10-09 15:30:44,7,22,38919,29012,0.6118606231770158,0
10365338,2017-12-11 16:30:45,7,22,7950,29012,0.5058280225826176,0
10365489,2018-05-31 14:35:52,7,22,89610,29012,0.3997954219882194,1
10365791,2018-05-19 12:55:59,7,22,75965,29012,0.3997954219882194,0
10366244,2017-12-08 09:38:19,7,22,17976,15958,0.1347139205022238,0
10369113,2017-05-21 07:59:59,7,22,92062,8498,-0.024334980389373543,0
10369868,2017-10-24 23:15:14,7,22,19962,8498,-0.024334980389373543,1
10370019,2017-12-16 19:31:49,7,22,87933,8498,-0.024334980389373543,1
10372133,2018-01-02 16:53:24,7,22,45932,6337,-0.5279898332127652,0
10372737,2018-08-06 09:14:00,7,22,71064,6337,-0.5279898332127652,0
10373190,2017-11-24 10:28:01,7,22,38657,6337,-0.5279898332127652,1
10374398,2017-11-30 22:44:11,7,22,49400,14809,-0.31592463202396864,0
10374549,2017-10-29 11:59:50,7,22,51229,10785,-0.4484653827669665,1
10376512,2018-01-08 20:40:57,7,22,31665,8504,0.3997954219882194,0
10376965,2018-03-17 15:48:01,7,22,66860,8504,0.3997954219882194,0
10377267,2018-02-25 23:23:54,7,22,13366,8504,0.3997954219882194,0
10380891,2018-05-04 15:42:16,7,22,33334,968,-0.4484653827669665,0
10384062,2017-09-02 20:13:38,7,22,87425,10464,-0.024334980389373543,1
10384364,2018-01-30 13:05:27,7,22,25923,20743,-0.07735128068657265,0
10385421,2017-10-11 14:49:49,7,22,60216,18661,-0.024334980389373543,0
10386780,2017-11-24 10:38:00,7,22,45589,7751,-0.18338388128097088,0
10387082,2018-05-13 15:59:43,7,22,76380,7751,-0.13036758098377177,1
10387233,2017-12-01 17:53:35,7,22,20157,7751,-0.18338388128097088,1
10387384,2017-10-26 19:14:51,7,22,81975,7751,-0.18338388128097088,0
10387535,2017-04-03 10:26:43,7,22,6377,7751,-0.23640018157817,1
10387837,2018-02-05 12:04:33,7,22,2673,7751,-0.13036758098377177,1
10388441,2017-09-14 13:18:21,7,22,66282,2009,-0.13036758098377177,0
10389196,2018-04-28 23:42:47,7,22,70112,2009,-0.07735128068657265,1
10389649,2018-07-20 11:39:02,7,22,8062,2009,-0.024334980389373543,1
10390404,2017-03-23 15:19:06,7,22,50157,2009,-0.18338388128097088,1
10391008,2017-07-15 12:24:22,7,22,18823,2009,-0.13036758098377177,0
10391310,2017-10-29 11:59:52,7,22,51229,2009,-0.13036758098377177,1
10391763,2017-09-14 13:18:21,7,22,66282,31698,-0.13036758098377177,0
10393273,2017-07-02 12:09:00,7,22,13096,31698,-0.13036758098377177,1
10394783,2017-12-07 11:58:42,7,22,66884,31698,-0.13036758098377177,0
10395387,2017-03-11 17:20:21,7,22,76796,32094,-0.18338388128097088,0
10396142,2017-11-29 10:23:22,7,22,15522,19552,-0.421957232618367,0
10396444,2018-01-06 10:27:29,7,22,90324,19552,-0.421957232618367,0
10399464,2017-07-20 20:58:05,7,22,34688,7011,-0.024334980389373543,0
10400823,2017-08-27 02:56:31,7,22,65182,7011,-0.024334980389373543,1
10400974,2017-10-05 18:26:36,7,22,81381,7011,-0.024334980389373543,0
10401880,2018-08-22 15:50:50,7,22,42290,7011,-0.050843130537973104,0
10402484,2017-06-13 17:10:36,7,22,51267,7011,-0.13036758098377177,1
10402937,2017-10-17 11:54:07,7,22,27786,11450,-0.26290833172676953,1
10404749,2018-06-23 20:30:49,7,22,6222,3975,0.02868131990782557,0
10404900,2017-07-15 12:24:22,7,22,18823,3975,-0.13036758098377177,0
10407014,2017-12-05 19:03:13,7,22,20546,20209,-0.23640018157817,0
10407165,2018-02-05 22:54:03,7,22,58715,20209,-0.23640018157817,1
10407316,2018-02-05 22:54:03,7,22,58715,20209,-0.23640018157817,0
10408524,2018-02-10 17:26:42,7,22,28195,30874,-0.5279898332127652,1
10408675,2018-02-10 17:26:42,7,22,28195,30874,-0.5279898332127652,0
10409732,2017-11-12 20:17:40,7,22,42830,30874,-0.5279898332127652,0
10411242,2017-11-20 23:34:26,7,22,65639,30874,-0.5279898332127652,1
10411544,2017-11-11 19:05:21,7,22,62510,30874,-0.5279898332127652,0
10411695,2018-01-22 22:31:53,7,22,79078,30874,-0.5279898332127652,0
10412299,2018-04-28 17:18:07,7,22,82706,16422,-0.13036758098377177,0
10413054,2018-06-07 20:01:38,7,22,77224,16422,-0.050843130537973104,0
10413960,2018-06-07 20:37:43,7,22,87417,16422,-0.050843130537973104,1
10414564,2017-09-04 20:41:08,7,22,52812,23806,0.3997954219882194,0
10414866,2018-01-27 19:11:25,7,22,8623,23806,0.29376282139382115,1
10415017,2017-09-04 20:41:08,7,22,52812,10391,0.3997954219882194,0
10415319,2017-07-17 13:54:27,7,22,85412,2578,0.1347139205022238,0
10415470,2017-05-22 23:09:06,7,22,45135,2578,0.08169762020502468,1
10418490,2017-10-24 23:15:14,7,22,19962,26196,-0.024334980389373543,1
10418641,2018-04-30 08:42:27,7,22,92982,26196,0.02868131990782557,1
10421208,2018-02-19 13:29:36,7,22,68095,10985,0.3997954219882194,0
10422567,2017-06-01 13:20:14,7,22,65556,30649,-0.18338388128097088,0
10422869,2017-12-01 12:18:11,7,22,25687,30649,-0.18338388128097088,0
10423020,2018-03-07 22:11:46,7,22,44809,30649,-0.13036758098377177,0
10423322,2017-11-27 11:33:51,7,22,83436,30649,-0.18338388128097088,1
10423926,2017-10-05 18:26:36,7,22,81381,5544,0.8239258243658122,0
10424077,2017-02-14 18:12:11,7,22,83272,5544,0.5058280225826176,1
10427097,2018-01-06 17:50:14,7,22,84935,20406,0.240746521096622,0
10429362,2018-01-06 19:46:05,7,22,55572,20406,0.240746521096622,0
10429966,2017-09-25 19:58:46,7,22,57455,12238,-0.024334980389373543,0
10430268,2017-12-05 14:49:41,7,22,22359,12238,-0.024334980389373543,0
10432533,2018-04-11 12:04:25,7,22,93056,8187,-0.5279898332127652,0
10434345,2017-10-05 18:26:36,7,22,81381,29667,1.0890073258518078,0
10434496,2017-10-16 22:10:03,7,22,23599,29667,0.9299584249602104,0
10435402,2017-07-06 21:10:53,7,22,89493,7883,0.3997954219882194,0
10436006,2017-08-10 17:14:36,7,22,72011,19749,-0.20989203142957044,0
10436308,2018-01-28 19:49:15,7,22,13242,15403,0.6648769234742149,1
10436459,2017-06-16 13:45:02,7,22,33141,7985,-0.13036758098377177,1
10440234,2017-04-21 11:21:04,7,22,41701,19233,-0.23640018157817,0
10440838,2017-11-27 18:39:50,7,22,42334,19233,-0.18338388128097088,1
10441442,2017-07-12 21:28:27,7,22,37205,19233,-0.18338388128097088,0
10441593,2018-01-28 15:08:21,7,22,15013,19233,-0.13036758098377177,1
10442499,2018-02-19 19:06:41,7,22,78499,23290,-0.23640018157817,1
10442650,2017-11-27 11:33:51,7,22,83436,23290,-0.23640018157817,1
10442801,2017-12-01 12:18:05,7,22,25687,23290,-0.23640018157817,0
10442952,2018-02-05 22:54:03,7,22,58715,23290,-0.23640018157817,1
10443103,2018-02-05 22:54:03,7,22,58715,23290,-0.23640018157817,0
10444009,2018-01-19 12:09:45,7,22,8661,17856,-0.050843130537973104,1
10444160,2018-01-21 13:20:39,7,22,59714,17856,-0.050843130537973104,0
10444915,2018-05-13 14:25:21,7,22,22770,26149,-0.5279898332127652,1
10445670,2018-01-22 22:31:53,7,22,79078,26149,-0.5279898332127652,0
10446274,2018-05-26 13:42:06,7,22,73749,23497,0.6648769234742149,1
10446878,2017-12-05 14:49:41,7,22,22359,14502,-0.024334980389373543,0
10447180,2018-06-26 13:22:57,7,22,22045,19416,-0.050843130537973104,0
10447784,2018-04-14 11:15:10,7,22,74842,19416,-0.050843130537973104,1
10451408,2017-10-14 14:40:07,7,22,61748,831,0.5058280225826176,1
10451710,2018-01-30 18:02:00,7,22,50343,8557,-0.23640018157817,0
10452163,2017-11-29 19:35:55,7,22,912,8557,-0.23640018157817,0
10452314,2017-12-10 18:07:24,7,22,47069,12881,0.240746521096622,0
10453824,2017-12-23 06:28:47,7,22,32725,22796,-0.20989203142957044,0
10458203,2018-01-06 17:50:14,7,22,84935,4803,0.3997954219882194,0
10458505,2017-02-10 12:04:19,7,22,80920,4803,0.18773022079942292,0
10462129,2018-05-14 13:42:01,7,22,75965,23303,0.5058280225826176,1
10464394,2017-02-22 21:56:02,7,22,18345,19986,-0.050843130537973104,1
10464545,2017-08-17 19:10:33,7,22,18,19986,0.08169762020502468,0
10466508,2017-03-11 17:20:21,7,22,76796,433,0.02868131990782557,0
10467112,2017-02-06 17:06:53,7,22,59559,433,0.02868131990782557,1
10468169,2017-02-06 14:56:21,7,22,59559,18791,-0.20989203142957044,1
10469377,2017-07-21 15:08:23,7,22,27982,3263,1.195039926446206,0
10470585,2017-09-24 14:59:52,7,22,47307,15663,-0.13036758098377177,1
10471944,2017-02-10 12:04:19,7,22,80920,5440,0.717893223771414,0
10473605,2017-02-20 21:57:03,7,22,52622,21302,0.26725467124522156,1
10473907,2017-03-01 14:04:00,7,22,54987,29129,-0.23640018157817,0
10475266,2017-07-26 17:22:33,7,22,39170,10757,-0.18338388128097088,1
10475417,2017-07-26 17:22:33,7,22,39170,10757,-0.18338388128097088,0
10476474,2017-09-09 18:40:40,7,22,19015,27664,0.6648769234742149,0
10477380,2018-03-27 13:20:27,7,22,88699,9099,-0.4484653827669665,1
10477833,2017-12-06 12:33:21,7,22,46586,22330,1.195039926446206,1
10478437,2017-11-21 15:40:39,7,22,86789,11306,1.1420236261490069,0
10479947,2017-06-18 14:46:09,7,22,72019,30225,-0.024334980389373543,1
10480249,2018-02-10 21:35:59,7,22,11662,20918,0.240746521096622,0
10480702,2018-04-26 16:33:56,7,22,84250,8793,-0.050843130537973104,1
10481608,2017-07-15 12:24:22,7,22,18823,20088,-0.13036758098377177,0
10482363,2018-05-13 21:29:49,7,22,24163,13808,-0.6075142836585637,1
10483722,2017-02-18 07:45:01,7,22,14866,4978,0.3997954219882194,0
10485081,2017-12-07 17:27:48,7,22,2362,29920,0.6118606231770158,0
10486146,2017-07-22 11:43:30,7,16,59854,31068,-0.4484653827669665,0
10486180,2017-07-22 14:11:29,7,16,59854,31068,-0.4484653827669665,0
10486231,2017-12-10 16:02:45,7,16,19410,31068,-0.4484653827669665,1
10486707,2018-01-30 09:51:29,7,16,83031,31923,-0.5279898332127652,0
10486911,2017-05-25 00:33:44,7,16,23751,1231,-0.5120849431236054,1
10486996,2017-08-08 20:26:31,7,16,56704,29751,-0.5911322468667293,1
10487166,2018-01-27 11:28:32,7,16,24139,20601,-0.5407667615843902,0
10487714,2017-10-15 22:39:25,7,20,76471,5436,0.16122207065082336,0
10488354,2017-06-28 15:14:11,7,20,9045,5436,0.055189470056425126,1
10489794,2017-11-05 11:26:25,7,20,45678,5436,0.1347139205022238,0
10498914,2018-02-03 01:07:02,7,20,80857,23524,-0.18815534830771882,1
10498994,2017-08-30 10:56:21,7,20,31881,13280,-0.20459040139985052,0
10499074,2017-08-30 10:56:21,7,20,31881,13280,-0.20459040139985052,1
10499954,2018-03-18 18:55:40,7,20,43200,13280,-0.23640018157817,1
10500194,2017-09-13 23:41:20,7,20,58539,13280,-0.20459040139985052,0
10501554,2017-10-04 19:55:43,7,22,52626,11887,-0.029106447416121495,0
10503080,2017-08-29 23:59:19,7,19,44460,25929,-0.4378621227075267,0
10503670,2017-04-25 21:25:09,7,19,34327,25929,-0.4378621227075267,1
10505229,2018-05-30 18:01:22,7,15,60848,16886,1.7204314623914494,1
10507854,2017-11-20 19:08:38,7,15,18688,23440,-0.023804817386401583,1
10508604,2017-11-17 19:46:08,7,15,76390,11762,0.18826038380239488,0
10508729,2017-11-24 13:37:20,7,15,14620,30296,-0.2894164818753691,0
10509979,2017-11-26 15:54:52,7,15,3416,22535,-0.2894164818753691,0
10514695,2018-04-30 20:24:53,7,22,76858,13941,0.6755862161342491,1
10514803,2018-04-21 11:42:17,7,22,39954,26365,0.7313593640469026,0
10515256,2017-06-15 22:49:09,7,22,5907,18763,0.4797970191366928,0
10515481,2017-07-12 10:50:31,7,22,42299,18763,0.4268337351397909,1
10515616,2017-07-18 09:57:34,7,22,93205,18763,0.4268337351397909,0
10516321,2017-07-12 00:59:02,7,22,48640,25061,0.4268337351397909,1
10516606,2017-07-20 13:34:43,7,22,88301,30503,0.4268337351397909,1
10517026,2017-08-08 11:27:03,7,22,69023,30503,0.4003255849911913,0
10517251,2017-09-16 09:34:01,7,22,71798,30503,0.17765712374295506,1
10517416,2017-07-08 14:55:52,7,22,41083,30503,0.4268337351397909,1
10517716,2017-09-21 01:33:10,7,22,59168,30503,0.12464082344575593,0
10517836,2017-09-03 18:12:38,7,22,30096,30503,0.34677912169102026,1
10518046,2017-07-10 16:22:12,7,22,55466,30503,0.4268337351397909,1
10518136,2017-08-15 21:44:47,7,22,30098,30503,0.4003255849911913,0
10518766,2017-09-26 14:49:01,7,22,66759,2649,0.29423996809649594,1
10519111,2018-02-28 15:57:50,7,22,77315,28141,0.2889913543670732,0
10519201,2017-12-23 05:12:58,7,22,79379,24655,0.29423996809649594,1
10519261,2017-05-21 08:01:40,7,22,57099,26202,-0.5539678203583928,1
10520211,2018-05-21 18:11:30,7,20,18471,31533,-0.3424327821725683,0
10520242,2018-04-08 21:25:05,7,20,2058,12166,-0.3424327821725683,0
10520304,2018-05-19 13:26:59,7,20,88026,12166,-0.3424327821725683,0
10520397,2018-06-23 15:39:30,7,20,61245,11913,-0.3424327821725683,1
10520583,2018-06-05 03:52:26,7,20,56250,17555,-0.3424327821725683,0
10520769,2018-05-18 17:42:34,7,20,87183,17555,-0.3424327821725683,0
10520800,2018-06-28 18:20:30,7,20,43920,17555,-0.3424327821725683,0
10520862,2018-05-21 18:11:30,7,20,18471,17555,-0.3424327821725683,0
10520924,2018-08-08 14:40:51,7,20,23305,9034,-0.3525588955293333,0
10521017,2018-03-15 13:37:54,7,20,87962,28557,-0.37424256235088776,0
10521265,2018-06-24 09:57:00,7,20,89023,19758,-0.2682099617564895,0
10521513,2018-06-05 03:52:26,7,20,56250,22052,-0.3424327821725683,0
10521575,2018-03-22 14:41:50,7,20,22044,11681,-0.3424327821725683,0
10521606,2018-07-27 16:32:41,7,20,68383,11681,-0.3154474853212939,1
10521668,2018-05-18 17:42:34,7,20,87183,11681,-0.3424327821725683,0
10521730,2018-06-05 03:52:26,7,20,56250,30691,-0.3424327821725683,0
10521761,2018-02-25 14:15:50,7,20,16916,30691,-0.3424327821725683,0
10521792,2018-05-19 13:26:59,7,20,88026,30691,-0.3424327821725683,0
10522381,2018-04-14 15:09:57,7,20,49456,10337,-0.2682099617564895,0
10522412,2018-04-14 15:09:57,7,20,49456,30770,-0.2682099617564895,0
10522474,2018-04-25 18:44:44,7,20,60553,30770,-0.2682099617564895,0
10522505,2018-04-14 15:09:57,7,20,49456,28564,-0.2682099617564895,0
10522536,2018-04-14 15:09:57,7,20,49456,21881,-0.2682099617564895,0
10522598,2018-07-13 21:34:02,7,20,52264,29126,-0.2682099617564895,1
10522784,2018-06-01 11:22:18,7,20,45217,26900,-0.37424256235088776,0
10522846,2018-06-26 19:44:42,7,20,44399,32026,-0.5014816830641656,1
10522970,2018-06-10 11:41:07,7,20,59829,17696,-0.6181175437180036,1
10523094,2018-05-18 17:42:34,7,20,87183,29474,-0.37424256235088776,0
10523125,2018-04-18 20:58:55,7,20,44829,29597,-0.46437027285612625,1
10523342,2018-05-15 15:49:12,7,20,67242,17196,-0.2682099617564895,0
10523373,2018-03-19 18:21:19,7,20,48612,17196,-0.2682099617564895,0
10523497,2018-04-25 18:44:44,7,20,60553,15581,-0.2682099617564895,0
10523528,2018-04-25 18:44:44,7,20,60553,11481,-0.2682099617564895,0
10523559,2018-05-02 00:19:37,7,20,21051,1703,-0.3954490824697674,1
10523621,2018-04-23 23:00:52,7,20,92721,11955,-0.37424256235088776,0
10523683,2018-02-12 14:39:15,7,20,62724,18483,-0.13036758098377177,0
10523745,2018-01-27 11:28:32,7,20,24139,26727,-0.4272588626480869,0
10524117,2018-03-12 10:32:11,7,20,44833,22725,-0.20872567282303206,0
10524272,2017-11-25 13:18:01,7,20,17483,22725,-0.21233078124324165,1
10524861,2018-01-06 03:39:33,7,20,13836,14397,0.07162452314855682,1
10526039,2018-01-12 23:32:20,7,20,26412,4327,-0.21233078124324165,0
10526318,2017-10-22 15:28:07,7,20,60171,26417,0.07268484915450074,0
10526566,2018-01-04 14:46:22,7,20,67566,14654,-0.27033061376837747,0
10526690,2018-08-04 22:31:02,7,20,89173,20996,-0.1973271682591343,0
10526969,2018-08-09 11:22:34,7,20,39630,31741,0.12994245347547584,0
10527992,2018-08-04 08:55:29,7,20,1512,31741,0.12994245347547584,1
10528674,2018-06-20 09:45:24,7,20,27243,10303,-0.24117164860491794,0
10528705,2018-08-08 17:27:37,7,20,18780,10303,-0.24117164860491794,0
10529263,2018-07-26 12:10:31,7,20,48384,20222,-0.13105679288763541,0
10529914,2018-08-06 12:43:05,7,20,20854,3262,-0.4002205494965153,1
10529976,2018-08-01 12:07:12,7,20,24634,21944,0.12994245347547584,0
10530131,2018-06-23 20:54:33,7,20,33691,5568,-0.3472042491993162,0
10530255,2018-06-05 15:26:51,7,20,13445,13019,-0.2623781687237976,0
10530317,2018-06-16 21:46:42,7,20,39820,6024,0.02390985288107762,0
10530503,2018-07-17 08:39:37,7,20,57582,13797,0.12994245347547584,0
10530879,2018-05-07 21:43:48,7,22,12837,4566,-0.5539678203583928,1
10530900,2017-01-24 21:16:24,7,22,76510,4566,-0.5539678203583928,1
10532945,2018-04-22 12:10:46,7,22,32635,6892,-0.23592303487549526,0
10534390,2018-04-19 08:57:33,7,22,12926,6892,-0.23592303487549526,1
10537535,2018-03-27 13:54:14,7,22,15623,6892,-0.23592303487549526,0
10537705,2018-03-27 09:28:03,7,22,83682,6892,-0.23592303487549526,1
10538725,2018-04-23 12:38:56,7,22,45177,1044,-0.05031296753500114,0
10541700,2018-07-30 19:01:11,7,22,65173,1885,-0.03440807744584141,0
10542521,2018-04-16 14:21:02,7,22,91349,2106,0.07162452314855682,0
10542598,2018-04-17 17:28:05,7,22,26227,2106,0.07162452314855682,1
10542626,2018-05-14 16:18:26,7,22,90592,29909,-0.0768211176836007,1
10542836,2017-07-10 11:15:03,7,22,20960,9143,-0.18285371827799893,0
10542843,2017-07-10 11:15:03,7,22,20960,9143,-0.18285371827799893,0
10542857,2018-03-01 15:38:52,7,22,31441,13946,-0.05031296753500114,1
10542892,2017-07-24 09:26:03,7,22,33035,9800,0.12994245347547584,0
10543731,2018-01-23 21:20:09,7,22,57746,2106,0.07162452314855682,1
10543763,2017-11-02 04:26:06,7,22,34472,2106,0.1087359333565962,0
10543795,2018-02-03 16:05:43,7,22,52294,2106,0.07162452314855682,0
10544275,2018-01-25 12:01:41,7,22,88744,29909,-0.0768211176836007,1
10545075,2018-01-22 16:19:09,7,22,47655,27123,0.013306592821637797,0
10545587,2018-03-02 16:54:16,7,22,31115,11887,-0.06621785762416087,0
10545779,2018-01-30 08:46:12,7,22,69812,952,-0.4055221795262352,0
10545907,2018-01-27 18:04:38,7,22,5675,952,-0.4055221795262352,1
10546227,2017-09-19 01:02:44,7,22,36932,6958,-0.23587001857519804,1
10546739,2017-12-02 16:04:47,7,22,85025,9143,-0.20936186842659849,1
10547315,2018-03-27 06:26:35,7,22,58275,22349,0.9251869579334626,1
10547879,2017-08-19 11:09:55,7,22,66553,25952,-0.5222110564803705,0
10548959,2017-08-06 13:32:42,7,22,4781,23084,-0.5222110564803705,1
10549679,2017-05-26 14:23:57,7,20,49957,26173,-0.5544979833613648,0
10554935,2017-09-20 23:28:43,7,22,44720,5242,-0.36894093232116787,1
10555537,2017-09-10 11:22:48,7,22,32833,9789,-0.4484653827669665,0
10555881,2017-06-01 13:52:53,7,22,12896,9789,-0.46437027285612625,0
10556655,2017-09-28 21:07:47,7,22,40597,20105,-0.3424327821725683,1
10557644,2017-09-09 19:56:19,7,22,24420,10264,-0.4484653827669665,1
10557902,2018-05-22 13:29:30,7,22,7740,18958,-0.3424327821725683,1
10558074,2017-09-17 19:21:22,7,22,10588,18958,-0.36894093232116787,1
10558848,2017-03-23 14:28:37,7,22,13380,32181,-0.3954490824697674,0
10558891,2017-08-03 20:28:45,7,22,88382,32181,-0.46967190288584615,1
10559020,2017-11-11 16:45:52,7,22,8925,32181,-0.46967190288584615,1
10559149,2017-09-19 05:51:12,7,22,43285,19158,-0.36894093232116787,1
10559235,2017-07-11 19:43:37,7,22,19276,19158,-0.36894093232116787,1
10559407,2017-06-15 08:43:25,7,22,9032,18901,-0.46919475618317136,0
10559450,2017-06-15 08:43:25,7,22,9032,18901,-0.46919475618317136,0
10560697,2018-01-25 08:48:39,7,22,8771,8737,-0.36894093232116787,1
10560869,2017-07-17 21:13:47,7,22,48272,20670,-0.4484653827669665,1
10566489,2018-03-19 16:39:27,7,22,41407,24383,-0.36841076931819583,1
10567221,2018-02-18 13:45:36,7,22,81149,12575,-0.3472042491993162,0
10567404,2018-04-07 17:46:46,7,22,40230,10475,-0.36841076931819583,1
10568319,2018-05-06 23:37:08,7,22,67476,17690,-0.4002205494965153,0
10568380,2018-04-06 22:18:54,7,8,69678,9962,-0.029106447416121495,0
10569515,2018-06-03 19:26:15,7,22,73774,3434,0.29376282139382115,1
10570558,2018-08-06 14:01:56,7,22,24677,28246,0.240746521096622,0
10571615,2017-08-10 20:08:15,7,22,31015,23547,-0.4479882360642917,1
10574899,2018-04-20 16:31:21,7,22,53434,2515,-0.3424327821725683,1
10576602,2017-11-25 10:49:51,7,22,7145,20764,-0.5757045034802443,0
10577519,2017-07-22 22:19:01,7,22,76479,18440,-0.294718111905089,1
10578698,2017-10-15 19:17:06,7,22,77449,19633,0.7661380570418653,0
10579353,2017-09-25 17:39:29,7,22,22282,4098,-0.3424327821725683,1
10579484,2017-12-27 15:23:33,7,22,25911,4098,-0.3424327821725683,1
10580794,2017-10-17 13:06:29,7,22,79858,26556,-0.2894164818753691,0
10581056,2018-02-23 20:47:53,7,22,33939,9702,-0.4691417398828741,0
10583283,2017-03-28 17:37:00,7,22,80667,17938,-0.5221580401800733,1
10584200,2017-07-26 17:22:35,7,22,39170,27285,-0.37424256235088776,1
10585248,2018-03-25 11:28:16,7,22,11632,26042,-0.5014816830641656,0
10586165,2017-05-13 01:07:34,7,22,57404,5071,0.0021731697592260123,1
10587999,2017-04-04 22:33:07,7,22,22357,24214,-0.5221580401800733,1
10589571,2018-05-30 14:58:50,7,22,73603,14422,-0.5550281463643367,1
10591274,2018-03-13 13:11:48,7,22,24678,12901,-0.48981809699878176,1
10593370,2017-10-29 23:31:30,7,22,27068,9636,-0.3424327821725683,1
10593894,2017-12-04 09:57:18,7,22,52545,6671,0.17235549371323514,0
10594680,2017-11-24 09:19:10,7,22,9329,29182,0.29423996809649594,1
10595204,2017-05-08 10:55:54,7,22,55261,8859,0.3420076546642723,1
10595466,2018-06-17 16:11:42,7,22,80841,19903,-0.5709330364534965,0
10595597,2018-06-17 16:11:42,7,22,80841,20240,-0.5709330364534965,0
10602743,2018-08-21 10:38:28,7,8,13653,29572,-0.5226882031830453,0
10603646,2017-03-01 15:02:59,7,8,70184,29045,-0.18338388128097088,1
10628027,2017-06-19 20:45:51,7,8,86462,24037,-0.18338388128097088,0
10634950,2017-03-03 08:32:31,7,8,53406,1901,-0.3445534341844562,0
10638445,2018-06-11 16:49:47,7,22,44903,26479,0.18773022079942292,1
10639158,2018-05-13 21:55:45,7,22,40103,18857,0.17230247741293797,1
10639406,2018-03-31 18:26:56,7,22,90757,6294,-0.26290833172676953,0
10639499,2018-03-15 15:57:05,7,22,14266,6294,-0.25230507166732974,1
10639716,2018-01-10 14:51:16,7,22,45825,2699,-0.2597273537089376,0
10641266,2018-04-11 16:14:20,7,22,31916,1892,0.12941229047250388,0
10641421,2018-04-17 00:35:26,7,22,84657,1892,0.12941229047250388,0
10641731,2018-01-19 02:33:59,7,22,65316,25411,-0.2597273537089376,1
10641793,2018-01-17 21:59:08,7,22,31962,25411,-0.2597273537089376,1
10642041,2018-03-09 16:38:46,7,22,60733,58,0.18773022079942292,1
10642568,2018-04-22 20:19:12,7,22,25312,18179,0.34677912169102026,0
10644842,2017-07-07 11:48:01,7,22,70591,28623,-0.4749735329155661,1
10645920,2017-07-30 21:21:29,7,22,45759,28623,-0.4749735329155661,0
10646508,2017-10-25 13:44:05,7,22,61611,28918,-0.4479352197639945,1
10646704,2017-08-23 13:15:29,7,22,93729,28918,-0.4479352197639945,0
10647488,2017-10-17 11:28:05,7,22,890,9116,-0.4479352197639945,1
10648566,2017-07-04 14:35:03,7,22,3802,20781,-0.4749735329155661,1
10649350,2017-06-02 09:18:44,7,22,4143,18577,-0.4749735329155661,1
10649448,2017-08-23 11:48:42,7,22,30806,18577,-0.4479352197639945,0
